BRKO,BROOKSIDE ENERGY LIMITED,0.002, 
BSMOB,BASS METALS LTD ,0.002, 
BSNO,BISAN LIMITED ,0.003, 
BSPO,BLACK STAR PETROLEUM LIMITED,0.001, 
CA8O,COASSETS LIMITED. ,0.005, 
CADO,CAENEUS MINERALS LTD,0.001, 
CAIO,CALIDUS RESOURCES LIMITED ,0.01, 
CAZO,CAZALY RESOURCES LIMITED,0.005, 
CBSO,CABRAL RESOURCES LIMITED,0.006, 
CDVOA,CARDINAL RESOURCES LIMITED,0.38, 
CHKO,COHIBA MINERALS LIMITED ,0.005, 
CIEO,CONTANGO INCOME GENERATORLIMITED,0.005, 
CIZOA,CORIZON LIMITED ,0.008, 
CLAO,CELSIUS RESOURCES LIMITED ,0.02, 
CLYO,CLANCY EXPLORATION LIMITED,0.002, 
CMCOA,CHINA MAGNESIUM CORPORATION LIMITED ,-, 
COBO,COBALT BLUE HOLDINGS LIMITED,0.045, 
CQGO,CONTANGO GLOBAL GROWTH LIMITED,0.033, 
CR8OA,CRE8TEK LIMITED ,0.005, 
CTLO,CENTENNIAL MINING LIMITED ,0.006, 
CTMOA,CENTAURUS METALS LIMITED,0.003, 
CV1O,CV CHECK LTD,0.001, 
CXOOA,CORE EXPLORATION LIMITED,0.024, 
CYLO,CATALYST METALS LIMITED ,0.05, 
D2OO,DUXTON WATER LIMITED,0.021, 
DDDO,3D RESOURCES LIMITED,0.002, 
DEGO,DE GREY MINING LIMITED,0.009, 
DMIOA,DEMPSEY MINERALS LIMITED,0.018, 
DRKOB,DRAKE RESOURCES LIMITED ,-, 
DROO,DRONESHIELD LIMITED ,0.074, 
DYLO,DEEP YELLOW LIMITED ,0.072, 
EAIO,ELLERSTON ASIAN INVESTMENTS LIMITED ,0.03, 
EDEO,EDEN INNOVATIONS LTD,0.215, 
EGAO,EGAN STREET RESOURCES LIMITED ,0.047, 
EGIO,ELLERSTON GLOBAL INVESTMENTS LIMITED,0.05, 
EGOO,EMPIRE OIL & GAS NL ,0.01, 
ELKO,ELK PETROLEUM LIMITED ,0.002, 
ESHO,ESPORTS MOGUL ASIA PACIFIC LIMITED,0.002, 
ESIOA,ENVIRONMENTAL CLEAN TECHNOLOGIES LIMITED,0.003, 
ESIOB,ENVIRONMENTAL CLEAN TECHNOLOGIES LIMITED,0.001, 
FCGO,FRONTIER CAPITAL GROUP LIMITED,-, 
FGFOA,FIRST GROWTH FUNDS LIMITED,0.002, 
FGFOC,FIRST GROWTH FUNDS LIMITED,0.001, 
FGGO,FUTURE GENERATION GLOBAL INVESTMENT COMPANY LIMITED ,0.007, 
FPLO,FREMONT PETROLEUM CORPORATION LIMITED ,-, 
FPLOA,FREMONT PETROLEUM CORPORATION LIMITED ,0.003, 
FTZO,FERTOZ LIMITED,0.004, 
GBZOA,GBM RESOURCES LIMITED ,0.003, 
GGGOB,GREENLAND MINERALS AND ENERGY LIMITED ,0.038, 
GMCO,GULF MANGANESE CORPORATION LIMITED,0.006, 
GPPO,GREENPOWER ENERGY LIMITED ,0.014, 
HE8OA,HELIOS ENERGY LTD ,-, 
HEGOC,HILL END GOLD LIMITED ,0.02, 
HGOOA,HILLGROVE RESOURCES LIMITED ,0.051, 
HMLO,HENRY MORGAN LIMITED,0.82, 
HMLOA,HENRY MORGAN LIMITED,-, 
HZRO,HAZER GROUP LIMITED ,0.235, 
IAMOA,INTIGER GROUP LIMITED ,0.031, 
ICIO,ICANDY INTERACTIVE LIMITED,0.004, 
ICTO,ICOLLEGE LIMITED,0.001, 
ICTOB,ICOLLEGE LIMITED,0.003, 
ICUO,ISENTRIC LIMITED. ,0.023, 
IHLOA,IMPRESSION HEALTHCARE LIMITED ,0.002, 
IMCOB,IMMURON LIMITED ,0.1, 
IMIOA,IM MEDICAL LTD,-, 
IPTOA,IMPACT MINERALS LIMITED ,0.003, 
IRCOA,INTERMIN RESOURCES LIMITED,0.017, 
IVOO,INVIGOR GROUP LIMITED ,0.001, 
JRVOC,JERVOIS MINING LIMITED,0.02, 
K2FOA,K2FLY LIMITED ,-, 
KAIOE,KAIROS MINERALS LIMITED ,0.002, 
KBLO,KBL MINING LIMITED,0.001, 
KBUO,KABUNI LTD,0.007, 
KBUOA,KABUNI LTD,0.001, 
KDRO,KIDMAN RESOURCES LIMITED,0.425, 
KPOOD,KALINA POWER LIMITED,0.01, 
KRCOA,KING RIVER COPPER LIMITED ,0.002, 
KTAOB,KRAKATOA RESOURCES LIMITED,0.003, 
LCKO,LEIGH CREEK ENERGY LIMITED,0.016, 
LCROA,LACONIA RESOURCES LIMITED ,-, 
LHBO,LIONHUB GROUP LIMITED ,0.012, 
LHMO,LAND & HOMES GROUP LIMITED,0.012, 
LINO,LINDIAN RESOURCES LIMITED ,0.001, 
LKEO,LAKE RESOURCES N.L. ,0.006, 
LOMOA,LUCAPA DIAMOND COMPANY LIMITED,0.093, 
LPIO,LITHIUM POWER INTERNATIONAL LIMITED ,0.02, 
LSROA,LODESTAR MINERALS LIMITED ,0.002, 
MA1O,MONASH ABSOLUTE INVESTMENT COMPANY LIMITED,0.001, 
MECO,MORPHIC ETHICAL EQUITIES FUND LIMITED ,0.033, 
MEDOB,MERLIN DIAMONDS LIMITED ,0.005, 
MEPO,MINOTAUR EXPLORATION LTD,0.01, 
MFFO,MFF CAPITAL INVESTMENTS LIMITED ,0.945, 
MJCO,MEJORITY CAPITAL LIMITED,-, 
MLMOA,METALLICA MINERALS LIMITED,0.013, 
MLSO,METALS AUSTRALIA LTD,0.002, 
MLSOA,METALS AUSTRALIA LTD,0.002, 
MNMOC,MANTLE MINING CORPORATION LIMITED ,0.001, 
MNYO,MONEY3 CORPORATION LIMITED,0.15, 
MODO,MOD RESOURCES LIMITED ,0.046, 
MPEO,MAGNUM GAS & POWER LIMITED,-, 
MRQOA,MRG METALS LIMITED,0.002, 
MSGOA,MCS SERVICES LIMITED,0.001, 
MUSOA,MUSTANG RESOURCES LIMITED ,0.028, 
MXCOD,MGC PHARMACEUTICALS LTD ,0.018, 
NIUO,NIUMINCO GROUP LIMITED,0.001, 
NRTO,NOVOGEN LIMITED ,0.003, 
NTLO,NEW TALISMAN GOLD MINES LIMITED ,0.002, 
OGXOC,ORINOCO GOLD LIMITED,0.001, 
OGXOD,ORINOCO GOLD LIMITED,0.012, 
OMTO,OMNI MARKET TIDE LTD,0.002, 
OPTO,OPTHEA LIMITED,0.5, 
OZGOB,OZGROWTH LIMITED,0.003, 
PAKO,PACIFIC AMERICAN COAL LIMITED ,0.002, 
PENOD,PENINSULA ENERGY LIMITED,0.03, 
PGIOA,PANTERRA GOLD LIMITED ,0.05, 
PIOO,PIONEER RESOURCES LIMITED ,0.004, 
PIQO,PROTEOMICS INTERNATIONAL LABORATORIES LTD ,0.03, 
PL8O,PLATO INCOME MAXIMISER LIMITED. ,0.012, 
PNRO,PANTORO LIMITED ,0.175, 
PRLO,PETREL ENERGY LIMITED ,0.008, 
PTXO,PRESCIENT THERAPEUTICS LIMITED,0.009, 
PWNOA,PARKWAY MINERALS NL ,0.002, 
QFYOA,QUANTIFY TECHNOLOGY HOLDINGS LIMITED,0.02, 
QURO,QUANTUM RESOURCES LIMITED ,0.002, 
RDSOA,REDSTONE RESOURCES LIMITED,0.001, 
RMXOE,RED MOUNTAIN MINING LIMITED ,0.001, 
RMXOF,RED MOUNTAIN MINING LIMITED ,0.004, 
RMXOG,RED MOUNTAIN MINING LIMITED ,0.013, 
RMXOH,RED MOUNTAIN MINING LIMITED ,0.011, 
RYDO,RYDER CAPITAL LIMITED ,0.05, 
SBUO,SIBURAN RESOURCES LIMITED ,0.046, 
SDLO,SUNDANCE RESOURCES LIMITED,0.001, 
SKNO,SKIN ELEMENTS LIMITED ,0.016, 
SNCOA,SANDON CAPITAL INVESTMENTS LIMITED,0.004, 
SOPOA,SML CORPORATION LIMITED ,-, 
SRNO,SUREFIRE RESOURCES NL ,0.001, 
SROO,SHAREROOT LTD ,0.001, 
SRYO,STORY-I LIMITED ,0.008, 
SRZO,STELLAR RESOURCES LIMITED ,0.004, 
ST1O,SPIRIT TELECOM LIMITED,0.009, 
STLO,STARGROUP LIMITED ,0.007, 
SURO,SUN RESOURCES NL,-, 
SUROA,SUN RESOURCES NL,0.001, 
SVLO,SILVER MINES LIMITED,0.01, 
SVLOA,SILVER MINES LIMITED,0.02, 
TAGO,TAG PACIFIC LIMITED ,0.002, 
TASO,TASMAN RESOURCES LTD,0.165, 
THCO,THE HYDROPONICS COMPANY LIMITED ,0.081, 
TKFOC,TIKFORCE LIMITED,0.002, 
TLGOA,TALGA RESOURCES LTD ,0.3, 
TNDO,TOP END MINERALS LIMITED,0.011, 
TNGOA,TNG LIMITED ,0.061, 
TOMO,TOMIZONE LIMITED,0.002, 
TRTO,TODD RIVER RESOURCES LIMITED,0.019, 
TTLO,TRANSCENDENCE TECHNOLOGIES LIMITED,0.005, 
TV2O,TV2U INTERNATIONAL LIMITED,0.008, 
TYXOA,TYRANNA RESOURCES LIMITED ,0.001, 
UILO,UIL ENERGY LTD,0.005, 
URBO,URB INVESTMENTS LIMITED ,0.03, 
UUVO,UUV AQUABOTIX LTD ,0.031, 
VANOA,VANGO MINING LIMITED,0.015, 
VMCOA,VENUS METALS CORPORATION LIMITED,0.024, 
VMXO,VALMEC LIMITED,0.002, 
VPCO,VELPIC LIMITED,0.002, 
VRCO,VOLT RESOURCES LIMITED,0.015, 
WAAO,WAM ACTIVE LIMITED,0.015, 
WCNOB,WHITE CLIFF MINERALS LIMITED,0.001, 
WGFO,WATERMARK GLOBAL LEADERS FUND LIMITED ,0.015, 
WICOB,WESTOZ INVESTMENT COMPANY LIMITED ,0.001, 
WLEO,WAM LEADERS LIMITED ,0.012, 
WOFOA,WOLF PETROLEUM LTD,0.005, 
WSIO,WESTSTAR INDUSTRIAL LIMITED ,0.003, 
XPEOC,XPED LIMITED,0.005, 
XTVO,XTV NETWORKS LTD,0.003, 
YPBO,YPB GROUP LTD ,0.001, 
ZMIO,ZINC OF IRELAND NL,0.001, 
ZNCO,ZENITH MINERALS LIMITED ,0.015, 
ZYBOA,ZYBER HOLDINGS LTD,0.002, 
1AD,ADALTA LIMITED,0.28, 
1AG,ALTERRA LIMITED ,0.024, 
1AL,ONEALL INTERNATIONAL LIMITED,0.91, 
1PG,1-PAGE LIMITED,0.165, 
1ST,1ST GROUP LIMITED ,0.026, 
3DP,POINTERRA LIMITED ,0.025, 
3PL,3P LEARNING LIMITED.. ,1.045, 
4CE,FORCE COMMODITIES LIMITED ,0.018, 
4DS,4DS MEMORY LIMITED,0.037, 
4WD,AUTOMOTIVE SOLUTIONS GROUP LTD,0.35, 
88E,88 ENERGY LIMITED ,0.057, 
8CO,8COMMON LIMITED ,0.033, 
8EC,8IP EMERGING COMPANIES LIMITED,0.9, 
8IH,8I HOLDINGS LTD ,0.45, 
9SP,9 SPOKES INTERNATIONAL LIMITED,0.15, 
A2M,THE A2 MILK COMPANY LIMITED ,3.76, 
A3D,AURORA LABS LIMITED ,1.07, 
AAA,BETASHARES AUSTRALIAN HIGH INTEREST CASH ETF,50.17, 
AAC,AUSTRALIAN AGRICULTURAL COMPANY LIMITED.,1.855, 
AAD,ARDENT LEISURE GROUP,1.88, 
AAJ,ARUMA RESOURCES LIMITED ,0.008, 
AAL,APAC COAL LIMITED ,0.005, 
AAP,AUSTRALIAN AGRICULTURAL PROJECTS LIMITED,0.034, 
AAR,ANGLO AUSTRALIAN RESOURCES NL ,0.044, 
AAU,ADCORP AUSTRALIA LIMITED,0.009, 
AB1,ANIMOCA BRANDS CORPORATION LIMITED,0.025, 
ABA,AUSWIDE BANK LTD,5.14, 
ABC,ADELAIDE BRIGHTON LIMITED ,5.63, 
ABL,ABILENE OIL AND GAS LIMITED ,0.007, 
ABP,ABACUS PROPERTY GROUP ,3.24, 
ABT,ABUNDANT PRODUCE LIMITED,0.49, 
ABU,ABM RESOURCES NL,0.095, 
ABV,ADVANCED BRAKING TECHNOLOGY LTD ,0.006, 
ABW,AURORA ABSOLUTE RETURN FUND ,0.4, 
ABX,AUSTRALIAN BAUXITE LIMITED. ,0.165, 
AC8,AUSCANN GROUP HOLDINGS LTD,0.425, 
ACB,A-CAP RESOURCES LIMITED ,0.051, 
ACG,ATCOR MEDICAL HOLDINGS LIMITED,0.035, 
ACK,AUSTOCK GROUP LIMITED ,0.66, 
ACL,ALCHEMIA LIMITED,0.008, 
ACO,AUSTRALIAN CAREERS NETWORK LIMITED,3.43, 
ACP,AUDALIA RESOURCES LIMITED ,0.02, 
ACQ,ACORN CAPITAL INVESTMENT FUND LIMITED ,0.92, 
ACR,ACRUX LIMITED ,0.215, 
ACS,ACCENT RESOURCES NL ,0.025, 
ACU,ACTIVISTIC LIMITED,0.015, 
ACW,ACTINOGEN MEDICAL LIMITED ,0.061, 
ACX,ACONEX LIMITED,3.73, 
AD1,APPLYDIRECT LIMITED ,0.14, 
AD8,AUDINATE GROUP LIMITED,1.53, 
ADA,ADACEL TECHNOLOGIES LIMITED ,2.35, 
ADD,ADAVALE RESOURCES LIMITED ,0.011, 
ADH,ADAIRS LIMITED,0.86, 
ADJ,ADSLOT LTD,0.051, 
ADN,ANDROMEDA METALS LIMITED,0.006, 
ADO,ANTEO DIAGNOSTICS LIMITED ,0.016, 
ADQ,ADG GLOBAL SUPPLY LIMITED.,-, 
ADR,ADHERIUM LIMITED,0.135, 
ADV,ARDIDEN LTD ,0.014, 
ADX,ADX ENERGY LTD,0.013, 
ADY,ADMIRALTY RESOURCES NL. ,0.004, 
AEB,ALGAE.TEC LIMITED ,0.045, 
AEE,AURA ENERGY LIMITED ,0.023, 
AEF,AUSTRALIAN ETHICAL INVESTMENT LIMITED ,94.6, 
AEG,ABSOLUTE EQUITY PERFORMANCE FUND LIMITED,1.125, 
AEI,AERIS ENVIRONMENTAL LTD ,0.275, 
AER,AEERIS LTD,0.033, 
AEV,AVENIRA LIMITED ,0.07, 
AFA,ASF GROUP LIMITED ,0.18, 
AFG,AUSTRALIAN FINANCE GROUP LTD,1.285, 
AFI,AUSTRALIAN FOUNDATION INVESTMENT COMPANY LIMITED,5.81, 
AFP,AFT PHARMACEUTICALS LIMITED ,2.18, 
AFR,AFRICAN ENERGY RESOURCES LIMITED,0.088, 
AFT,AFT CORPORATION LIMITED ,0.001, 
AFY,AFTERPAY HOLDINGS LIMITED ,2.74, 
AGD,AUSTRAL GOLD LIMITED,0.15, 
AGE,ALLIGATOR ENERGY LIMITED,0.01, 
AGG,ANGLOGOLD ASHANTI LIMITED ,2.65, 
AGI,AINSWORTH GAME TECHNOLOGY LIMITED ,2.16, 
AGJ,AGRICULTURAL LAND TRUST ,0.044, 
AGL,AGL ENERGY LIMITED. ,25.5, 
AGO,ATLAS IRON LIMITED,0.015, 
AGR,AGUIA RESOURCES LIMITED ,0.42, 
AGS,ALLIANCE RESOURCES LIMITED,0.088, 
AGY,ARGOSY MINERALS LIMITED ,0.079, 
AHF,AUSTRALIAN DAIRY FARMS GROUP,0.115, 
AHG,AUTOMOTIVE HOLDINGS GROUP LIMITED.,3.35, 
AHK,ARK MINES LIMITED ,0.115, 
AHL,AHALIFE HOLDINGS LIMITED,0.03, 
AHN,ATHENA RESOURCES LIMITED,0.027, 
AHQ,ALLEGIANCE COAL LIMITED ,0.028, 
AHR,ANCHOR RESOURCES LIMITED,0.023, 
AHX,APIAM ANIMAL HEALTH LIMITED ,0.7, 
AHY,ASALEO CARE LIMITED ,1.47, 
AHZ,ADMEDUS LTD ,0.265, 
AIA,AUCKLAND INTERNATIONAL AIRPORT LIMITED,6.77, 
AIB,AURORA GLOBAL INCOME TRUST,0.82, 
AIQ,ALTERNATIVE INVESTMENT TRUST,0.08, 
AIR,ASTIVITA LIMITED,0.029, 
AIS,AERIS RESOURCES LIMITED ,0.04, 
AIV,ACTIVEX LIMITED ,0.2, 
AIY,AUTHORISED INVESTMENT FUND LIMITED,0.012, 
AIZ,AIR NEW ZEALAND LIMITED ,3.11, 
AJA,ASTRO JAPAN PROPERTY GROUP,6.35, 
AJC,ACACIA COAL LIMITED ,0.004, 
AJD,ASIA PACIFIC DATA CENTRE GROUP,1.755, 
AJJ,ASIAN AMERICAN MEDICAL GROUP LIMITED,0.1, 
AJL,AJ LUCAS GROUP LIMITED,0.22, 
AJM,ALTURA MINING LIMITED ,0.125, 
AJQ,ARMOUR ENERGY LIMITED ,0.07, 
AJX,ALEXIUM INTERNATIONAL GROUP LIMITED ,0.56, 
AJY,ASAPLUS RESOURCES LIMITED ,0.18, 
AKF,ASK FUNDING LIMITED ,0.06, 
AKG,ACADEMIES AUSTRALASIA GROUP LIMITED ,0.185, 
AKM,ASPIRE MINING LIMITED ,0.018, 
AKN,AUKING MINING LIMITED ,0.006, 
AKP,AUDIO PIXELS HOLDINGS LIMITED ,19, 
AL8,ALDERAN RESOURCES LIMITED ,0.465, 
ALC,ALCIDION GROUP LIMITED,0.069, 
ALF,AUSTRALIAN LEADERS FUND LIMITED ,1.205, 
ALI,ARGO GLOBAL LISTED INFRASTRUCTURE LIMITED ,1.85, 
ALK,ALKANE RESOURCES LIMITED,0.235, 
ALL,ARISTOCRAT LEISURE LIMITED,22.56, 
ALQ,ALS LIMITED ,7.45, 
ALR,ABERDEEN LEADERS LIMITED,1.17, 
ALT,ANALYTICA LIMITED ,0.005, 
ALU,ALTIUM LIMITED,8.57, 
ALY,ALCHEMY RESOURCES LIMITED ,0.018, 
AMA,AMA GROUP LIMITED ,0.97, 
AMB,AMBITION GROUP LIMITED,0.16, 
AMC,AMCOR LIMITED ,16.21, 
AME,ALTO METALS LIMITED ,0.072, 
AMG,AUSMEX MINING GROUP LIMITED ,0.071, 
AMH,AMCIL LIMITED ,0.915, 
AMI,AURELIA METALS LIMITED,0.185, 
AML,AEON METALS LIMITED.,0.155, 
AMN,AGRIMIN LIMITED ,0.465, 
AMO,AMBERTECH LIMITED ,0.15, 
AMP,AMP LIMITED ,5.19, 
AMPPA,AMP LIMITED ,106, 
AMT,ALLEGRA ORTHOPAEDICS LIMITED,0.17, 
ANG,AUSTIN ENGINEERING LIMITED,0.22, 
ANL,AMANI GOLD LIMITED,0.043, 
ANN,ANSELL LIMITED,23.73, 
ANO,ADVANCED NANO TECHNOLOGIES LIMITED,0.024, 
ANP,ANTISENSE THERAPEUTICS LIMITED,0.033, 
ANQ,ANAECO LIMITED,0.002, 
ANR,ANATARA LIFESCIENCES LTD,1, 
ANS,AUSTSINO RESOURCES GROUP LIMITED,0.007, 
ANW,AUS TIN MINING LTD,0.007, 
ANZ,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED ,28.72, 
ANZPC,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED ,102.1, 
ANZPD,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED ,102.49, 
ANZPE,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED ,101.35, 
ANZPF,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED ,102, 
ANZPG,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED ,104.75, 
AO1,ASSETOWL LIMITED,0.16, 
AOA,AUSMON RESOURCES LIMITED,0.004, 
AOD,AURORA DIVIDEND INCOME TRUST (MANAGED FUND) ,0.695, 
AOF,AUSTRALIAN UNITY OFFICE FUND,2.23, 
AOG,AVEO GROUP,2.78, 
AOH,ALTONA MINING LIMITED ,0.13, 
AOK,AUSTEX OIL LIMITED,0.01, 
AON,APOLLO MINERALS LIMITED ,0.2, 
AOP,APOLLO CONSOLIDATED LIMITED ,0.057, 
AOU,AUROCH MINERALS LTD ,0.145, 
AOW,AMERICAN PATRIOT OIL & GAS LIMITED,0.017, 
APA,APA GROUP ,9.17, 
APC,AUSTRALIAN POTASH LIMITED ,0.115, 
APD,APN PROPERTY GROUP LIMITED,0.405, 
APE,AP EAGERS LIMITED ,8.36, 
APG,AUSTPAC RESOURCES NL,0.006, 
API,AUSTRALIAN PHARMACEUTICAL INDUSTRIES LIMITED,1.905, 
APL,ANTIPODES GLOBAL INVESTMENT COMPANY LTD ,1.245, 
APO,APN OUTDOOR GROUP LIMITED ,4.81, 
APT,AFTERPAY TOUCH GROUP LIMITED,2.95, 
APW,AIMS PROPERTY SECURITIES FUND ,1.505, 
APX,APPEN LIMITED ,3.99, 
APY,AZONTO PETROLEUM LTD,0.011, 
APZ,ASPEN GROUP ,1.1, 
AQC,AUSTRALIAN PACIFIC COAL LIMITED ,0.008, 
AQD,AUSQUEST LIMITED,0.011, 
AQF,AUSTRALIAN GOVERNANCE MASTERS INDEX FUND LIMITED,1.9, 
AQG,ALACER GOLD CORP. ,2.14, 
AQI,ALICANTO MINERALS LIMITED ,0.185, 
AQIR,ALICANTO MINERALS LIMITED ,-, 
AQJ,AUS ASIA MINERALS LIMITED ,0.001, 
AQQ,APHRODITE GOLD LIMITED,0.015, 
AQS,AQUIS ENTERTAINMENT LIMITED ,0.04, 
AQU,AQUAINT CAPITAL HOLDINGS LIMITED,0.1, 
AQX,ALICE QUEEN LIMITED ,0.05, 
AQZ,ALLIANCE AVIATION SERVICES LIMITED,0.97, 
AR1,ARROWHEAD RESOURCES LIMITED ,0.011, 
ARA,ARIADNE AUSTRALIA LIMITED ,0.76, 
ARB,ARB CORPORATION LIMITED.,15.71, 
ARC,AUSTRALIAN RURAL CAPITAL LIMITED,0.5, 
ARD,ARGENT MINERALS LIMITED ,0.032, 
ARE,ARGONAUT RESOURCES NL ,0.007, 
ARF,ARENA REIT. ,2.25, 
ARG,ARGO INVESTMENTS LIMITED,7.67, 
ARH,AUSTRALASIAN RESOURCES LIMITED,0.005, 
ARI,ARRIUM LIMITED,0.022, 
ARK,AUSROC METALS LTD ,-, 
ARL,ARDEA RESOURCES LIMITED ,0.58, 
ARM,AURORA MINERALS LIMITED ,0.044, 
ARO,ASTRO RESOURCES NL,0.002, 
ARS,ALT RESOURCES LIMITED ,0.05, 
ARU,ARAFURA RESOURCES LIMITED ,0.056, 
ARV,ARTEMIS RESOURCES LIMITED ,0.069, 
ARX,ARC EXPLORATION LIMITED ,0.515, 
ASB,AUSTAL LIMITED,1.83, 
ASG,AUTOSPORTS GROUP LIMITED. ,2.09, 
ASH,ASHLEY SERVICES GROUP LIMITED ,0.064, 
ASL,AUSDRILL LIMITED,1.835, 
ASN,ANSON RESOURCES LIMITED ,0.02, 
ASP,ASPERMONT LIMITED.,0.01, 
AST,AUSNET SERVICES LIMITED ,1.735, 
ASW,ADVANCED SHARE REGISTRY LIMITED ,0.74, 
ASX,ASX LIMITED ,53.61, 
ASY,ASSEMBLEBAY LIMITED ,0.019, 
ATA,ATC ALLOYS LTD,0.025, 
ATC,ALTECH CHEMICALS LTD,0.105, 
ATL,APOLLO TOURISM & LEISURE LTD,1.495, 
ATM,ANEKA TAMBANG (PERSERO) TBK (PT),0.63, 
ATP,ATLAS PEARLS AND PERFUMES LTD ,0.026, 
ATR,ASTRON CORPORATION LIMITED,0.155, 
ATS,AUSTRALIS OIL & GAS LIMITED ,0.245, 
ATT,ANTE REAL ESTATE TRUST,0.012, 
ATU,ATRUM COAL LIMITED,0.22, 
AU1,AUSNET FINANCIAL SERVICES LIMITED ,0.023, 
AUB,AUB GROUP LIMITED ,12.99, 
AUC,AUSGOLD LIMITED ,0.025, 
AUDS,BETASHARES STRONG AUSTRALIAN DOLLAR FUND (HEDGE FUND) ,15.98, 
AUF,ASIAN MASTERS FUND LIMITED,1.31, 
AUG,AUGEND LTD,-, 
AUI,AUSTRALIAN UNITED INVESTMENT COMPANY LIMITED,8.09, 
AUMF,ISHARES EDGE MSCI AUSTRALIA MULTIFACTOR ETF ,26.89, 
AUP,AURORA PROPERTY BUY-WRITE INCOME TRUST,4.3, 
AUQ,ALARA RESOURCES LIMITED ,0.014, 
AUR,AURIS MINERALS LIMITED,0.057, 
AUST,BETASHARES MANAGED RISK AUSTRALIAN SHARE FUND ,15.61, 
AUZ,AUSTRALIAN MINES LIMITED,0.015, 
AVB,AVANCO RESOURCES LIMITED,0.094, 
AVD,ANTILLES OIL AND GAS NL ,0.015, 
AVG,AUSTRALIAN VINTAGE LTD,0.425, 
AVH,AVITA MEDICAL LTD ,0.077, 
AVI,AVALON MINERALS LIMITED ,0.015, 
AVJ,AVJENNINGS LIMITED,0.655, 
AVL,AUSTRALIAN VANADIUM LIMITED ,0.017, 
AVN,AVENTUS RETAIL PROPERTY FUND,2.3, 
AVQ,AXIOM MINING LIMITED,0.16, 
AVW,AVIRA ENERGY LIMITED,0.25, 
AVZ,AVZ MINERALS LIMITED,0.035, 
AWC,ALUMINA LIMITED ,1.92, 
AWE,AWE LIMITED ,0.445, 
AWN,AROWANA INTERNATIONAL LIMITED ,0.53, 
AWQ,AROWANA AUSTRALASIAN VALUE OPPORTUNITIES FUND LIMITED ,0.9, 
AWV,ANOVA METALS LIMITED,0.08, 
AWY,AUSTRALIAN WHISKY HOLDINGS LIMITED,0.028, 
AXE,ARCHER EXPLORATION LIMITED,0.036, 
AXI,AXIOM PROPERTIES LIMITED,0.048, 
AXL,AXSESSTODAY LIMITED ,1.42, 
AXP,"AIRXPANDERS, INC. ",0.645, 
AXT,ARGO EXPLORATION LIMITED,0.021, 
AYA,ATTILA RESOURCES LIMITED,0.195, 
