AGKKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.965, 
AGKKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.74, 
AGKKOT,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.8, 
AGKKRC,THE ROYAL BANK OF SCOTLAND PLC,2.55, 
AGKKRQ,THE ROYAL BANK OF SCOTLAND PLC,2.52, 
AGKKRS,THE ROYAL BANK OF SCOTLAND PLC,2.95, 
AGKKRT,THE ROYAL BANK OF SCOTLAND PLC,2.58, 
AGKQRA,THE ROYAL BANK OF SCOTLAND PLC,3.29, 
AGKQRB,THE ROYAL BANK OF SCOTLAND PLC,2.09, 
AGKQRC,THE ROYAL BANK OF SCOTLAND PLC,2.63, 
AGKSMC,MACQUARIE BANK LIMITED.,8.41, 
AGKSMY,MACQUARIE BANK LIMITED.,5.16, 
AGKSRT,THE ROYAL BANK OF SCOTLAND PLC,7.64, 
AGKSRU,THE ROYAL BANK OF SCOTLAND PLC,8.08, 
AGKSS1,UBS AG,-, 
AGKSS3,UBS AG,1.45, 
AGKSSR,UBS AG,8.47, 
AGKSWG,WESTPAC BANKING CORPORATION ,9.83, 
AGKSZB,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,14.2, 
AGKSZC,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,8.05, 
AGKSZU,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,-, 
AGKSZX,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,7.93, 
AGO,ATLAS IRON LIMITED,0.63, 
AGOKOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.23, 
AGOKOM,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.18, 
AGOKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.17, 
AGOKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.235, 
AGOKOU,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.375, 
AGOKOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.44, 
AGOSRU,THE ROYAL BANK OF SCOTLAND PLC,0.185, 
AGOSWG,WESTPAC BANKING CORPORATION ,0.13, 
AGR,AGUIA RESOURCES LIMITED,0.04, 
AGS,ALLIANCE RESOURCES LIMITED,0.16, 
AGX,AGENIX LIMITED,0.011, 
AGY,ARGOSY MINERALS LIMITED,0.009, 
AHA,AG FINANCIAL LTD,0.04, 
AHD,AMALGAMATED HOLDINGS LIMITED,9.33, 
AHE,AUTOMOTIVE HOLDINGS GROUP LIMITED,3.65, 
AHJ,AIR CHANGE INTERNATIONAL LIMITED,-, 
AHK,ARK MINES LIMITED,0.084, 
AHN,ATHENA RESOURCES LIMITED,0.032, 
AHQ,ALLEGIANCE COAL LIMITED,0.007, 
AHR,ANCHOR RESOURCES LIMITED,0.19, 
AHY,ASALEO CARE LIMITED,1.675, 
AHZ,ADMEDUS LTD,0.135, 
AIA,AUCKLAND INTERNATIONAL AIRPORT LIMITED,3.64, 
AIB,AURORA GLOBAL INCOME TRUST,0.875, 
AIK,ARMIDALE INVESTMENT CORPORATION LIMITED,0.12, 
AIO,ASCIANO LIMITED,5.63, 
AIOIOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AIOKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.76, 
AIOKOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.795, 
AIOKOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.21, 
AIOKOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AIOKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.915, 
AIOKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AIOKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.12, 
AIOKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.91, 
AIOKRB,THE ROYAL BANK OF SCOTLAND PLC,1.12, 
AIOKRE,THE ROYAL BANK OF SCOTLAND PLC,1.03, 
AIOKRQ,THE ROYAL BANK OF SCOTLAND PLC,1.22, 
AIOKRR,THE ROYAL BANK OF SCOTLAND PLC,1.31, 
AIOQRP,THE ROYAL BANK OF SCOTLAND PLC,1.795, 
AIOSRT,THE ROYAL BANK OF SCOTLAND PLC,2.5, 
AIOSRW,THE ROYAL BANK OF SCOTLAND PLC,-, 
AIOSRX,THE ROYAL BANK OF SCOTLAND PLC,3.07, 
AIOSS3,UBS AG,-, 
AIOSSA,UBS AG,0.115, 
AIOSSB,UBS AG,0.98, 
AIOSZC,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,0.98, 
AIOSZW,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,1.07, 
AIOSZX,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,1.97, 
AIQ,ALTERNATIVE INVESTMENT TRUST,0.125, 
AIR,ASTIVITA LIMITED,0.135, 
AIV,ACTIVEX LIMITED,0.018, 
AIW,AUSAMERICAN MINING LIMITED,0.006, 
AIX,AUSTRALIAN INFRASTRUCTURE FUND LIMITED,0.004, 
AIY,AUTHORISED INVESTMENT FUND LIMITED,0.025, 
AIZ,AIR NEW ZEALAND LIMITED,1.94, 
AJA,ASTRO JAPAN PROPERTY GROUP,4.08, 
AJC,ACACIA COAL LIMITED,0.005, 
AJD,ASIA PACIFIC DATA CENTRE GROUP,1.06, 
AJJ,ASIAN AMERICAN MEDICAL GROUP LIMITED,0.085, 
AJL,AJ LUCAS GROUP LIMITED,0.93, 
AJM,ALTURA MINING LIMITED,0.14, 
AJO,ARMSTRONG JONES OFFICE FUND,1.79, 
AJQ,ARMOUR ENERGY LIMITED,0.155, 
AJR,ARUNTA RESOURCES LIMITED,0.001, 
AJX,ALEXIUM INTERNATIONAL GROUP LIMITED,0.1, 
AJY,ASAPLUS RESOURCES LIMITED,0.245, 
AKA,AUSTRALIA MINERALS AND MINING GROUP LTD,0.082, 
AKF,ASK FUNDING LIMITED,0.15, 
AKG,ACADEMIES AUSTRALASIA GROUP LIMITED,1.32, 
AKK,AUSTIN EXPLORATION LIMITED,0.012, 
AKM,ASPIRE MINING LIMITED,0.037, 
AKP,AUDIO PIXELS HOLDINGS LIMITED,4, 
AKY,AUSTRALIAN MASTERS CORPORATE BOND FUND NO 5 LIMITED,72.35, 
ALA,APPLABS TECHNOLOGIES LTD,0.245, 
ALF,AUSTRALIAN LEADERS FUND LIMITED,1.73, 
ALK,ALKANE RESOURCES LIMITED,0.265, 
ALL,ARISTOCRAT LEISURE LIMITED,5.26, 
ALLIOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.86, 
ALLKMP,MACQUARIE BANK LIMITED.,2.91, 
ALLKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.21, 
ALLKOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.21, 
ALLKOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.45, 
ALLKOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.455, 
ALLKOG,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.59, 
ALLKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.1, 
ALLKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.835, 
ALLKOT,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.39, 
ALLKOU,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
ALLSMY,MACQUARIE BANK LIMITED.,0.93, 
ALLSSA,UBS AG,1.085, 
ALQ,ALS LIMITED,8.86, 
ALQKMR,MACQUARIE BANK LIMITED.,4.39, 
ALQKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
ALQKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.9, 
ALQKOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.875, 
ALQKOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
ALQKOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.28, 
ALQKOW,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.07, 
ALQKOX,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.41, 
ALR,ABERDEEN LEADERS LIMITED,1.23, 
ALT,ANALYTICA LIMITED,0.043, 
ALU,ALTIUM LIMITED,2.45, 
ALY,ALCHEMY RESOURCES LIMITED,0.019, 
ALZ,AUSTRALAND PROPERTY GROUP,4.44, 
AMA,AMA GROUP LIMITED,0.285, 
AMB,AMBITION GROUP LIMITED,0.14, 
AMC,AMCOR LIMITED,10.43, 
AMCIOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AMCISQ,UBS AG,-, 
AMCIYA,COMMONWEALTH BANK OF AUSTRALIA. ,7.05, 
AMCIYB,COMMONWEALTH BANK OF AUSTRALIA. ,5.67, 
AMCKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.48, 
AMCKOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.075, 
AMCKOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2, 
AMCKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.68, 
AMCKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.815, 
AMCKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.03, 
AMCKRC,THE ROYAL BANK OF SCOTLAND PLC,1.655, 
AMCKRE,THE ROYAL BANK OF SCOTLAND PLC,1.38, 
AMCKRF,THE ROYAL BANK OF SCOTLAND PLC,2.2, 
AMCKRG,THE ROYAL BANK OF SCOTLAND PLC,1.565, 
AMCKRQ,THE ROYAL BANK OF SCOTLAND PLC,1.185, 
AMCKRS,THE ROYAL BANK OF SCOTLAND PLC,1.67, 
AMCKRU,THE ROYAL BANK OF SCOTLAND PLC,1.43, 
AMCSOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),7.69, 
AMCSRT,THE ROYAL BANK OF SCOTLAND PLC,8.59, 
AMCSRW,THE ROYAL BANK OF SCOTLAND PLC,7.4, 
AMCSRX,THE ROYAL BANK OF SCOTLAND PLC,-, 
AMCSS1,UBS AG,-, 
AMCSS3,UBS AG,1, 
AMCSSG,UBS AG,1.505, 
AMCSSV,UBS AG,1.03, 
AMCSSY,UBS AG,1.02, 
AMCSWG,WESTPAC BANKING CORPORATION ,8.06, 
AMCSZA,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,4.72, 
AMCSZX,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,7.64, 
AMH,AMCIL LIMITED,0.97, 
AMI,AURELIA METALS LIMITED,0.23, 
AMM,AMCOM TELECOMMUNICATIONS LIMITED,1.98, 
AMO,AMBERTECH LIMITED,0.2, 
AMP,AMP LIMITED ,5.3, 
AMPDSN,UBS AG,-, 
AMPHA,AMP LIMITED ,104.5, 
AMPIOL,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AMPIOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AMPIOZ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AMPIRQ,THE ROYAL BANK OF SCOTLAND PLC,2.49, 
AMPISD,UBS AG,0.465, 
AMPISE,UBS AG,0.58, 
AMPISF,UBS AG,-, 
AMPISQ,UBS AG,-, 
AMPIWA,WESTPAC BANKING CORPORATION ,-, 
AMPIYA,COMMONWEALTH BANK OF AUSTRALIA. ,2.73, 
AMPIYB,COMMONWEALTH BANK OF AUSTRALIA. ,2.25, 
AMPJOJ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.36, 
AMPJOK,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.28, 
AMPJOM,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AMPJON,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AMPJRB,THE ROYAL BANK OF SCOTLAND PLC,0.95, 
AMPKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.665, 
AMPKOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.9, 
AMPKOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.59, 
AMPKOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.04, 
AMPKOI,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.555, 
AMPKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.01, 
AMPKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AMPKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.97, 
AMPKOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.87, 
AMPKRA,THE ROYAL BANK OF SCOTLAND PLC,1.05, 
AMPKRC,THE ROYAL BANK OF SCOTLAND PLC,0.505, 
AMPKRD,THE ROYAL BANK OF SCOTLAND PLC,1.505, 
AMPKRU,THE ROYAL BANK OF SCOTLAND PLC,0.7, 
AMPKZR,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,2.87, 
AMPLOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.61, 
AMPLOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.645, 
AMPLOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.04, 
AMPLOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.6, 
AMPLOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.13, 
AMPLOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.65, 
AMPLOU,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.385, 
AMPSMB,MACQUARIE BANK LIMITED.,0.72, 
AMPSMC,MACQUARIE BANK LIMITED.,1.57, 
AMPSMX,MACQUARIE BANK LIMITED.,1.615, 
AMPSMY,MACQUARIE BANK LIMITED.,0.14, 
AMPSOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.23, 
AMPSOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.22, 
AMPSOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.83, 
AMPSRT,THE ROYAL BANK OF SCOTLAND PLC,3.07, 
AMPSRU,THE ROYAL BANK OF SCOTLAND PLC,2.6, 
AMPSRW,THE ROYAL BANK OF SCOTLAND PLC,2.21, 
AMPSRX,THE ROYAL BANK OF SCOTLAND PLC,4.08, 
AMPSS3,UBS AG,-, 
AMPSSA,UBS AG,1.005, 
AMPSSG,UBS AG,0.565, 
AMPSSR,UBS AG,1.575, 
AMPSSV,UBS AG,0.515, 
AMPSSY,UBS AG,0.54, 
AMPSWB,WESTPAC BANKING CORPORATION ,4.01, 
AMPSWC,WESTPAC BANKING CORPORATION ,1.21, 
AMPSWD,WESTPAC BANKING CORPORATION ,0.09, 
AMPSWG,WESTPAC BANKING CORPORATION ,3.19, 
AMPSWH,WESTPAC BANKING CORPORATION ,2.98, 
AMPSZA,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,4.96, 
AMPSZB,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,1.375, 
AMPSZD,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,1.705, 
AMPSZW,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,1.34, 
AMPSZX,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,2.62, 
AMT,ADVANCED SURGICAL DESIGN & MANUFACTURE LIMITED,0.06, 
ANB,AUSTRALIA NEW AGRIBUSINESS & CHEMICAL GROUP LTD,0.09, 
ANG,AUSTIN ENGINEERING LIMITED,1.605, 
ANI,AUSTRALIAN INDUSTRIAL REIT,1.98, 
ANN,ANSELL LIMITED,19.83, 
ANNKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.27, 
ANNKOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.53, 
ANNKOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
ANNKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
ANNKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.97, 
ANNKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.08, 
ANNSWG,WESTPAC BANKING CORPORATION ,10.76, 
ANO,ANTARIA LIMITED,0.014, 
ANP,ANTISENSE THERAPEUTICS LIMITED,0.14, 
ANQ,ANAECO LIMITED,0.007, 
ANW,AUS TIN MINING LTD,0.003, 
ANZ,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,33.34, 
ANZDSN,UBS AG,-, 
ANZDSO,UBS AG,-, 
ANZHA,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,103.989, 
ANZHAF,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-, 
ANZHAG,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-, 
ANZHAL,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-, 
ANZHAM,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-, 
ANZHAN,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-, 
ANZHAO,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-, 
ANZHAP,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-, 
ANZIO1,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
ANZIO2,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),19.29, 
ANZIOL,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),9.97, 
ANZIOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),16, 
ANZIOZ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),10.32, 
ANZIRQ,THE ROYAL BANK OF SCOTLAND PLC,20.24, 
ANZISE,UBS AG,3.88, 
ANZISF,UBS AG,-, 
ANZISK,UBS AG,4.74, 
ANZISL,UBS AG,2.82, 
ANZISQ,UBS AG,-, 
ANZIWA,WESTPAC BANKING CORPORATION ,11.47, 
ANZIYA,COMMONWEALTH BANK OF AUSTRALIA. ,20.04, 
ANZIYB,COMMONWEALTH BANK OF AUSTRALIA. ,15.36, 
ANZIYC,COMMONWEALTH BANK OF AUSTRALIA. ,10.7, 
ANZIYD,COMMONWEALTH BANK OF AUSTRALIA. ,6.1, 
ANZJOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),21.07, 
ANZJOH,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),14.61, 
ANZJOI,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),10.94, 
ANZJOJ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),18.22, 
ANZJOK,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),10.05, 
ANZJOM,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),15.25, 
ANZJRA,THE ROYAL BANK OF SCOTLAND PLC,18.85, 
ANZJRB,THE ROYAL BANK OF SCOTLAND PLC,13.02, 
ANZJRC,THE ROYAL BANK OF SCOTLAND PLC,10.25, 
ANZJRE,THE ROYAL BANK OF SCOTLAND PLC,10.38, 
ANZKMD,MACQUARIE BANK LIMITED.,9.96, 
ANZKMI,MACQUARIE BANK LIMITED.,17.1, 
ANZKMU,MACQUARIE BANK LIMITED.,8.46, 
ANZKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
ANZKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),5.5, 
ANZKOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.08, 
ANZKOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.25, 
ANZKOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.61, 
ANZKOI,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.41, 
ANZKOJ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.43, 
