ABCKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.815, 
ABCKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.74, 
ABCSSO,UBS AG,-, 
ABF,AUSMANI LIMITED,-, 
ABL,ABILENE OIL AND GAS LIMITED,0.025, 
ABP,ABACUS PROPERTY GROUP,2.92, 
ABU,ABM RESOURCES NL,0.25, 
ABV,ADVANCED BRAKING TECHNOLOGY LTD,0.006, 
ABW,AURORA ABSOLUTE RETURN FUND,0.95, 
ABX,AUSTRALIAN BAUXITE LIMITED.,0.265, 
ABY,ADITYA BIRLA MINERALS LIMITED,0.22, 
ACB,A-CAP RESOURCES LIMITED,0.026, 
ACE,ADVANCED ENGINE COMPONENTS LIMITED,-, 
ACG,ATCOR MEDICAL HOLDINGS LIMITED,0.18, 
ACK,AUSTOCK GROUP LIMITED,0.43, 
ACL,ALCHEMIA LIMITED,0.032, 
ACO,AUSTRALIAN CAREERS NETWORK LIMITED,1.765, 
ACP,AUDALIA RESOURCES LIMITED,0.225, 
ACQ,ACORN CAPITAL INVESTMENT FUND LIMITED,0.7, 
ACR,ACRUX LIMITED,0.85, 
ACS,ACCENT RESOURCES NL,0.135, 
ACU,ACTIVISTIC LIMITED,0.14, 
ACW,ACTINOGEN LIMITED,0.072, 
ACX,ACONEX LIMITED,3.13, 
ADA,ADACEL TECHNOLOGIES LIMITED,0.625, 
ADD,ADAVALE RESOURCES LIMITED,0.018, 
ADH,ADAIRS LIMITED,2.66, 
ADJ,ADSLOT LTD,0.09, 
ADN,ADELAIDE RESOURCES LIMITED,0.023, 
ADO,ANTEO DIAGNOSTICS LIMITED,0.078, 
ADQ,ADG GLOBAL SUPPLY LIMITED.,0.011, 
ADV,ARDIDEN LTD,0.006, 
ADX,ADX ENERGY LTD,0.003, 
ADY,ADMIRALTY RESOURCES NL.,0.019, 
AEB,ALGAE.TEC LIMITED,0.061, 
AED,AED OIL LIMITED,0.145, 
AEE,AURA ENERGY LIMITED,0.02, 
AEF,AUSTRALIAN ETHICAL INVESTMENT LIMITED,58.8, 
AEI,AERIS ENVIRONMENTAL LTD,0.44, 
AEJ,REDBANK ENERGY LIMITED,8, 
AEK,ANATOLIA ENERGY LIMITED,0.077, 
AER,AEERIS LTD,0.18, 
AES,ADVANCED ENERGY SYSTEMS LIMITED,0.035, 
AFA,ASF GROUP LIMITED,0.34, 
AFG,AUSTRALIAN FINANCE GROUP LTD,1, 
AFI,AUSTRALIAN FOUNDATION INVESTMENT COMPANY LIMITED,6.12, 
AFIG,AUSTRALIAN FOUNDATION INVESTMENT COMPANY LIMITED,116.5, 
AFIJOH,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.52, 
AFISZB,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,3.85, 
AFJ,AFFINITY EDUCATION GROUP LIMITED,0.81, 
AFR,AFRICAN ENERGY RESOURCES LIMITED,0.068, 
AFT,AFT CORPORATION LIMITED,0.001, 
AGD,AUSTRAL GOLD LIMITED,0.15, 
AGE,ALLIGATOR ENERGY LIMITED,0.037, 
AGF,AMP CAPITAL CHINA GROWTH FUND,1.45, 
AGG,ANGLOGOLD ASHANTI LIMITED,2.31, 
AGH,AGRI - TRADE HOLDINGS LIMITED,-, 
AGI,AINSWORTH GAME TECHNOLOGY LIMITED,2.57, 
AGIKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.65, 
AGIKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.54, 
AGJ,AGRICULTURAL LAND TRUST,0.082, 
AGL,AGL ENERGY LIMITED.,15.55, 
AGLHA,AGL ENERGY LIMITED.,104.5, 
AGLIOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),7.42, 
AGLISA,UBS AG,1.745, 
AGLISI,UBS AG,-, 
AGLISZ,UBS AG,-, 
AGLIYA,COMMONWEALTH BANK OF AUSTRALIA.                             ,8.62, 
AGLIYB,COMMONWEALTH BANK OF AUSTRALIA.                             ,5.63, 
AGLIYE,COMMONWEALTH BANK OF AUSTRALIA.                             ,8.63, 
AGLIYF,COMMONWEALTH BANK OF AUSTRALIA.                             ,6.1, 
AGLJOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),6.89, 
AGLJOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),5.91, 
AGLJOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AGLKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AGLKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.13, 
AGLKOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.82, 
AGLKOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.75, 
AGLKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.76, 
AGLKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AGLKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.8, 
AGLSMY,MACQUARIE BANK LIMITED.,5.22, 
AGLSO1,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),8.1, 
AGLSOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AGLSRT,THE ROYAL BANK OF SCOTLAND PLC,7.64, 
AGLSRU,THE ROYAL BANK OF SCOTLAND PLC,9.56, 
AGLSS1,UBS AG,0.935, 
AGLSSA,UBS AG,6.7, 
AGLSSM,UBS AG,1.165, 
AGLSSN,UBS AG,-, 
AGLSSP,UBS AG,-, 
AGLSSR,UBS AG,9.74, 
AGLSSW,UBS AG,-, 
AGLSWG,WESTPAC BANKING CORPORATION                                 ,10.57, 
AGLSWR,WESTPAC BANKING CORPORATION                                 ,8.8, 
AGLSZC,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,8.05, 
AGLSZX,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,9.12, 
AGO,ATLAS IRON LIMITED,0.12, 
AGOKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.17, 
AGOKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.66, 
AGOKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.26, 
AGOKOU,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.255, 
AGOKOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.44, 
AGOSWG,WESTPAC BANKING CORPORATION                                 ,0.05, 
AGR,AGUIA RESOURCES LIMITED,0.16, 
AGS,ALLIANCE RESOURCES LIMITED,0.082, 
AGX,AGENIX LIMITED,0.012, 
AGY,ARGOSY MINERALS LIMITED,0.003, 
AHA,AG FINANCIAL LTD,0.009, 
AHD,AMALGAMATED HOLDINGS LIMITED,12.54, 
AHF,AUSTRALIAN DAIRY FARMS GROUP,0.2, 
AHG,AUTOMOTIVE HOLDINGS GROUP LIMITED.,3.99, 
AHJ,AIR CHANGE INTERNATIONAL LIMITED,-, 
AHK,ARK MINES LIMITED,0.052, 
AHN,ATHENA RESOURCES LIMITED,0.009, 
AHQ,ALLEGIANCE COAL LIMITED,0.008, 
AHR,ANCHOR RESOURCES LIMITED,0.025, 
AHY,ASALEO CARE LIMITED,1.9, 
AHZ,ADMEDUS LTD,0.07, 
AIA,AUCKLAND INTERNATIONAL AIRPORT LIMITED,4.38, 
AIB,AURORA GLOBAL INCOME TRUST,0.89, 
AIK,ARMIDALE INVESTMENT CORPORATION LIMITED,0.1, 
AIO,ASCIANO LIMITED,6.65, 
AIOIOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AIOISI,UBS AG,-, 
AIOKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.225, 
AIOKOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.555, 
AIOKOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.15, 
AIOKOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.96, 
AIOKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.29, 
AIOKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.4, 
AIOKOT,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AIOKOU,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.44, 
AIOSRX,THE ROYAL BANK OF SCOTLAND PLC,4.1, 
AIOSSA,UBS AG,-, 
AIOSSB,UBS AG,0.98, 
AIOSWR,WESTPAC BANKING CORPORATION                                 ,-, 
AIOSZC,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,3.68, 
AIOSZW,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,1.07, 
AIOSZX,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,1.97, 
AIQ,ALTERNATIVE INVESTMENT TRUST,0.115, 
AIR,ASTIVITA LIMITED,0.105, 
AIV,ACTIVEX LIMITED,0.035, 
AIY,AUTHORISED INVESTMENT FUND LIMITED,0.03, 
AIZ,AIR NEW ZEALAND LIMITED,2.25, 
AJA,ASTRO JAPAN PROPERTY GROUP,4.96, 
AJC,ACACIA COAL LIMITED,0.002, 
AJD,ASIA PACIFIC DATA CENTRE GROUP,1.26, 
AJJ,ASIAN AMERICAN MEDICAL GROUP LIMITED,0.09, 
AJL,AJ LUCAS GROUP LIMITED                                      ,0.39, 
AJM,ALTURA MINING LIMITED,0.023, 
AJO,ARMSTRONG JONES OFFICE FUND,1.79, 
AJQ,ARMOUR ENERGY LIMITED,0.045, 
AJR,ARUNTA RESOURCES LIMITED,0.001, 
AJX,ALEXIUM INTERNATIONAL GROUP LIMITED,0.63, 
AJY,ASAPLUS RESOURCES LIMITED,0.24, 
AKF,ASK FUNDING LIMITED,0.068, 
AKG,ACADEMIES AUSTRALASIA GROUP LIMITED,0.66, 
AKK,AUSTIN EXPLORATION LIMITED,0.02, 
AKM,ASPIRE MINING LIMITED,0.022, 
AKP,AUDIO PIXELS HOLDINGS LIMITED,8.2, 
AKY,AUSTRALIAN MASTERS CORPORATE BOND FUND NO 5 LIMITED,19.15, 
ALA,APPLABS TECHNOLOGIES LTD,0.091, 
ALF,AUSTRALIAN LEADERS FUND LIMITED,1.23, 
ALK,ALKANE RESOURCES LIMITED,0.275, 
ALL,ARISTOCRAT LEISURE LIMITED                                  ,7.65, 
ALLIOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.91, 
ALLKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.29, 
ALLKOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),4.66, 
ALLKOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.51, 
ALLKOG,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.65, 
ALLKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.865, 
ALLKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.21, 
ALLKOU,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.2, 
ALLKOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.8, 
ALLSMY,MACQUARIE BANK LIMITED.,0.93, 
ALQ,ALS LIMITED,5.85, 
ALQKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.4, 
ALQKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.97, 
ALQKOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.575, 
ALQKOH,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.29, 
ALQKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.25, 
ALQKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.6, 
ALQKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.93, 
ALQKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
ALR,ABERDEEN LEADERS LIMITED                                    ,1.12, 
ALT,ANALYTICA LIMITED,0.011, 
ALU,ALTIUM LIMITED                                              ,4.43, 
ALY,ALCHEMY RESOURCES LIMITED,0.024, 
AMA,AMA GROUP LIMITED,0.6, 
AMB,AMBITION GROUP LIMITED,0.145, 
AMC,AMCOR LIMITED,13.72, 
AMCDSQ,UBS AG,-, 
AMCIOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),8.49, 
AMCISI,UBS AG,-, 
AMCIYA,COMMONWEALTH BANK OF AUSTRALIA.                             ,10.41, 
AMCIYB,COMMONWEALTH BANK OF AUSTRALIA.                             ,8.06, 
AMCIYE,COMMONWEALTH BANK OF AUSTRALIA.                             ,-, 
AMCIYF,COMMONWEALTH BANK OF AUSTRALIA.                             ,6.3, 
AMCKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.01, 
AMCKOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),5.93, 
AMCKOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.42, 
AMCKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AMCKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.46, 
AMCKOT,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.38, 
AMCSOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),7.69, 
AMCSS1,UBS AG,1.98, 
AMCSSA,UBS AG,-, 
AMCSSM,UBS AG,-, 
AMCSSN,UBS AG,-, 
AMCSSO,UBS AG,-, 
AMCSSP,UBS AG,-, 
AMCSSV,UBS AG,2.74, 
AMCSWG,WESTPAC BANKING CORPORATION                                 ,9, 
AMCSWR,WESTPAC BANKING CORPORATION                                 ,8.02, 
AMCSZX,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,7.64, 
AMH,AMCIL LIMITED,0.9, 
AMI,AURELIA METALS LIMITED,0.215, 
AMM,AMCOM TELECOMMUNICATIONS LIMITED,2.6, 
AMN,AGRIMIN LIMITED,0.2, 
AMO,AMBERTECH LIMITED,0.135, 
AMP,AMP LIMITED                                                 ,6.02, 
AMPDSN,UBS AG,-, 
AMPDSQ,UBS AG,-, 
AMPHA,AMP LIMITED                                                 ,101.796, 
AMPIOL,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AMPIOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),4.13, 
AMPIOZ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.52, 
AMPISA,UBS AG,0.76, 
AMPISI,UBS AG,-, 
AMPIYA,COMMONWEALTH BANK OF AUSTRALIA.                             ,4.23, 
AMPIYB,COMMONWEALTH BANK OF AUSTRALIA.                             ,3.2, 
AMPIYE,COMMONWEALTH BANK OF AUSTRALIA.                             ,3.15, 
AMPIYF,COMMONWEALTH BANK OF AUSTRALIA.                             ,2.58, 
AMPJOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AMPJOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.845, 
AMPJOJ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.06, 
AMPJOK,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.08, 
AMPJRB,THE ROYAL BANK OF SCOTLAND PLC,0.95, 
AMPKOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AMPKOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.4, 
AMPKOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
AMPKOJ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.95, 
AMPKOM,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.975, 
AMPKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.19, 
AMPKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.58, 
AMPKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.88, 
AMPKOU,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.735, 
AMPKOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.19, 
AMPLOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.555, 
AMPLOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.005, 
AMPLOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.485, 
AMPLOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.6, 
AMPLOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.13, 
AMPLOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.65, 
AMPLOU,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.125, 
AMPLOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.235, 
AMPSMB,MACQUARIE BANK LIMITED.,1.19, 
AMPSMC,MACQUARIE BANK LIMITED.,1.57, 
AMPSMX,MACQUARIE BANK LIMITED.,2.81, 
AMPSMY,MACQUARIE BANK LIMITED.,0.365, 
AMPSOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.75, 
AMPSOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.83, 
AMPSOG,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.75, 
AMPSRT,THE ROYAL BANK OF SCOTLAND PLC,4.22, 
AMPSSA,UBS AG,3, 
AMPSSM,UBS AG,0.615, 
AMPSSN,UBS AG,-, 
AMPSSP,UBS AG,0.58, 
AMPSSR,UBS AG,1.575, 
AMPSSV,UBS AG,0.325, 
AMPSWB,WESTPAC BANKING CORPORATION                                 ,5.46, 
AMPSWC,WESTPAC BANKING CORPORATION                                 ,1.85, 
AMPSWD,WESTPAC BANKING CORPORATION                                 ,0.021, 
AMPSWG,WESTPAC BANKING CORPORATION                                 ,3.69, 
AMPSWH,WESTPAC BANKING CORPORATION                                 ,2.98, 
AMPSWR,WESTPAC BANKING CORPORATION                                 ,-, 
AMPSZB,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,1.86, 
AMPSZD,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,3.18, 
AMPSZW,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,2.02, 
AMPSZX,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,4.31, 
AMT,ALLEGRA ORTHOPAEDICS LIMITED,0.265, 
ANB,AUSTRALIA NEW AGRIBUSINESS & CHEMICAL GROUP LTD,0.1, 
ANG,AUSTIN ENGINEERING LIMITED,0.525, 
ANI,AUSTRALIAN INDUSTRIAL REIT,2.28, 
ANN,ANSELL LIMITED                                              ,24.09, 
ANNKOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
ANNKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.12, 
ANNKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.43, 
ANNSWG,WESTPAC BANKING CORPORATION                                 ,10.73, 
ANNSWR,WESTPAC BANKING CORPORATION                                 ,14.38, 
ANO,ANTARIA LIMITED,0.031, 
ANP,ANTISENSE THERAPEUTICS LIMITED                              ,0.115, 
ANQ,ANAECO LIMITED,0.004, 
ANR,ANATARA LIFESCIENCES LTD,1, 
ANVHA,AUSNET SERVICES HOLDINGS PTY LTD,-, 
ANVHB,AUSNET SERVICES HOLDINGS PTY LTD,-, 
ANVHC,AUSNET SERVICES HOLDINGS PTY LTD,-, 
ANVHD,AUSNET SERVICES HOLDINGS PTY LTD,-, 
ANW,AUS TIN MINING LTD,0.005, 
ANZ,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,32.2, 
ANZDSN,UBS AG,-, 
ANZDSQ,UBS AG,-, 
ANZHA,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,102, 
ANZHAL,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-, 
ANZHAM,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-, 
ANZHAN,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-, 
ANZHAO,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-, 
ANZHAP,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-, 
ANZHAQ,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-, 
ANZHAR,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-, 
ANZHAS,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-, 
ANZHAT,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,-, 
ANZIO1,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
ANZIO2,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),18.54, 
ANZIOL,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
ANZIOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),12.55, 
ANZIOZ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),5.5, 
ANZISA,UBS AG,4.82, 
ANZISI,UBS AG,16.02, 
ANZISY,UBS AG,2.29, 
ANZISZ,UBS AG,1.715, 
ANZIYA,COMMONWEALTH BANK OF AUSTRALIA.                             ,17.51, 
ANZIYB,COMMONWEALTH BANK OF AUSTRALIA.                             ,13.89, 
ANZIYC,COMMONWEALTH BANK OF AUSTRALIA.                             ,7.33, 
ANZIYE,COMMONWEALTH BANK OF AUSTRALIA.                             ,19.3, 
ANZIYF,COMMONWEALTH BANK OF AUSTRALIA.                             ,12.3, 
ANZIYG,COMMONWEALTH BANK OF AUSTRALIA.                             ,7.56, 
ANZIYZ,COMMONWEALTH BANK OF AUSTRALIA.                             ,7.02, 
ANZJOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),18.89, 
ANZJOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),15.08, 
ANZJOH,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),12.25, 
ANZJOI,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),9.7, 
ANZJOJ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),16.5, 
ANZJOK,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),6.59, 
ANZJRA,THE ROYAL BANK OF SCOTLAND PLC,18.85, 
ANZJRB,THE ROYAL BANK OF SCOTLAND PLC,12.54, 
ANZJRE,THE ROYAL BANK OF SCOTLAND PLC,9.14, 
ANZKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.64, 
ANZKOG,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.43, 
ANZKOH,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),4.23, 
ANZKOI,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),4.74, 
ANZKOO,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.86, 
ANZKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.86, 
ANZKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.33, 
ANZKOT,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.09, 
ANZKOU,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.85, 
ANZKOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),8.21, 
ANZKOW,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.49, 
ANZKOY,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),4.46, 
ANZKOZ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-, 
ANZLOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),5.05, 
